estrutura,num_threads,op_total,prop_escrita,op_tipo,tempo
CopyOnWriteArrayList,2,1000,0.5,read,31217
CopyOnWriteArrayList,2,1000,0.5,read,32501
CopyOnWriteArrayList,2,1000,0.5,read,1283
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,1710
CopyOnWriteArrayList,2,1000,0.5,read,1283
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,1283
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,1283
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,2138
CopyOnWriteArrayList,2,1000,0.5,read,856
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,428
CopyOnWriteArrayList,2,1000,0.5,read,427
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,855
CopyOnWriteArrayList,2,1000,0.5,read,2565
CopyOnWriteArrayList,2,1000,0.5,read,2138
CopyOnWriteArrayList,2,1000,0.5,read,855
